HEADER	MICROS	MILLIS	LEFTDIR	LEFTDC	RIGHTDIR	RIGHTDC	LEFTPOS	RIGHTPOS	AMB_COL_NE	AMB_COL_SE	AMB_COL_SW	AMB_COL_NW	AMB_LINE_N	AMB_LINE_E	AMB_LINE_S	AMB_LINE_W	IR_COL_NE	IR_COL_SE	IR_COL_SW	IR_COL_NW	IR_LINE_N	IR_LINE_E	IR_LINE_S	IR_LINE_W	TRAILER	
1526703360	82917868	82917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	328	439	685	1509991935	
1526703360	82928292	82927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82938708	82937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82949132	82949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82957468	82957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	82967884	82967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82978300	82977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	330	440	684	1509991935	
1526703360	82988732	82988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82999140	82998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83007476	83006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	83017908	83017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	440	684	1509991935	
1526703360	83028324	83027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83038748	83038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	329	440	684	1509991935	
1526703360	83049180	83048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	83057516	83056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	83067948	83067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	83078364	83078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83088780	83088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83099228	83098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83107564	83106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	83117980	83117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	83128420	83128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83138836	83138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	83149252	83148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	83157604	83156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	685	1509991935	
1526703360	83168012	83167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83178428	83177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83188860	83188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83197188	83196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	441	685	1509991935	
1526703360	83207564	83207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	686	1509991935	
1526703360	83217940	83217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	330	440	685	1509991935	
1526703360	83228324	83227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	83238692	83237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	83249068	83248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	83257364	83257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	330	441	686	1509991935	
1526703360	83267740	83267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	686	1509991935	
1526703360	83278108	83277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	83288484	83288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	83298884	83298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	328	439	684	1509991935	
1526703360	83307212	83306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	83317628	83316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	440	684	1509991935	
1526703360	83328060	83328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	83338484	83338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83348900	83348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83357260	83356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	83367676	83366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83378092	83377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83388532	83388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	329	439	684	1509991935	
1526703360	83398948	83398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83407284	83406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	83417732	83417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83428148	83427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83438564	83437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83446916	83446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	686	1509991935	
1526703360	83457332	83457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	83467748	83467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83478180	83477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83488596	83487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83496932	83495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	83507356	83507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	439	684	1509991935	
1526703360	83517772	83517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83528188	83527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	330	439	684	1509991935	
1526703360	83538620	83537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83546956	83546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	83557372	83557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	83567796	83567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	83578212	83577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83588636	83588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	329	439	684	1509991935	
1526703360	83596988	83596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	83607404	83606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	83617836	83617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83628252	83628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83638668	83638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83647020	83646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	330	440	685	1509991935	
1526703360	83657452	83656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83667860	83666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	83678300	83678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83686636	83686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	686	1509991935	
1526703360	83697052	83696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	685	1509991935	
1526703360	83707492	83706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83717908	83717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83728324	83727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83736692	83736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	83747108	83746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	439	684	1509991935	
1526703360	83757524	83757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83767956	83767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83778372	83777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83786708	83785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	83797148	83796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	83807564	83807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83817980	83817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	329	439	684	1509991935	
1526703360	83828412	83827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83836748	83835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	83847164	83847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	83857596	83857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83868012	83867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83878444	83877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	329	439	684	1509991935	
1526703360	83886796	83886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	83897204	83896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	440	684	1509991935	
1526703360	83907628	83907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83918044	83917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83926380	83926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	83936812	83936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	330	440	684	1509991935	
1526703360	83947244	83946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	83957660	83956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83968100	83968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	83976436	83976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	686	1509991935	
1526703360	83986852	83986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	685	1509991935	
1526703360	83997292	83996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84007708	84006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84018124	84017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84026484	84026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	84036900	84036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	84047316	84046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84057748	84057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84068156	84067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	84076492	84075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	84086932	84086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	84097348	84097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84107764	84107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84118188	84117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84126524	84125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	84136940	84135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84147372	84147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84157788	84157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84166116	84165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	84176548	84175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	439	684	1509991935	
1526703360	84186956	84186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	440	684	1509991935	
1526703360	84197364	84196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84207796	84207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84216124	84215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	84226532	84226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	439	684	1509991935	
1526703360	84236956	84236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84247364	84246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	84257772	84256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84266124	84265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	686	1509991935	
1526703360	84276532	84276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	439	684	1509991935	
1526703360	84286940	84286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	440	684	1509991935	
1526703360	84297372	84296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	84307780	84306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	84316108	84315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	84326548	84326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	439	684	1509991935	
1526703360	84336956	84336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84347372	84346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84357796	84357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84366132	84365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	84376548	84375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	439	684	1509991935	
1526703360	84386972	84386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	84397388	84397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84407804	84407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	329	439	684	1509991935	
1526703360	84416156	84415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	440	685	1509991935	
1526703360	84426572	84425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84436988	84436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84447412	84447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84457828	84457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84466164	84465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	440	685	1509991935	
1526703360	84476588	84475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	84487004	84486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84497428	84497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84505764	84505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	84516180	84515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	439	684	1509991935	
1526703360	84526596	84526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	330	439	684	1509991935	
1526703360	84537028	84536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84547444	84546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84555788	84555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	686	1509991935	
1526703360	84566204	84566	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	440	685	1509991935	
1526703360	84576596	84576	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	84586980	84586	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	84597380	84596	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	84605692	84604	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	84616076	84615	0	30	0	30	1	0	0	0	19	0	0	0	0	0	0	0	0	0	379	328	440	685	1509991935	
1526703360	84626468	84626	0	30	0	30	2	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	440	684	1509991935	
1526703360	84636852	84636	0	30	0	30	2	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	440	683	1509991935	
1526703360	84647252	84646	0	30	0	30	3	1	0	0	0	0	0	0	0	0	0	0	0	0	378	329	441	683	1509991935	
1526703360	84657636	84657	0	30	0	30	4	2	0	0	0	0	0	0	0	0	0	0	0	0	377	328	443	686	1509991935	
1526703360	84665956	84665	0	30	0	30	4	2	0	0	0	0	0	0	0	0	5	0	0	0	377	327	446	691	1509991935	
1526703360	84676340	84675	0	30	0	30	5	2	0	0	0	0	0	0	0	0	0	0	0	0	373	329	450	691	1509991935	
1526703360	84686732	84685	0	30	0	30	6	3	0	0	2	0	0	0	0	0	0	0	0	0	370	330	454	699	1509991935	
1526703360	84697140	84697	0	30	0	30	6	4	0	0	0	0	0	0	0	0	0	0	0	0	365	336	458	697	1509991935	
1526703360	84707524	84707	0	30	0	30	6	4	0	0	0	0	0	0	0	0	0	0	0	0	363	341	459	694	1509991935	
1526703360	84715836	84715	0	30	0	30	7	5	0	0	0	0	0	0	0	0	0	0	0	0	361	341	458	696	1509991935	
1526703360	84726236	84725	0	30	0	30	8	6	0	0	0	0	0	0	0	0	0	0	0	0	357	345	454	688	1509991935	
1526703360	84736636	84736	0	30	0	30	8	6	0	0	0	0	0	0	0	0	0	0	1	0	352	346	450	686	1509991935	
1526703360	84747020	84746	0	30	0	30	9	7	0	0	0	0	0	0	0	0	0	0	0	0	347	349	447	684	1509991935	
1526703360	84757420	84756	0	30	0	30	10	8	0	0	0	0	0	0	0	0	0	0	0	0	343	354	445	679	1509991935	
1526703360	84765748	84765	0	30	0	30	10	8	0	0	0	0	0	0	0	0	0	0	0	0	341	357	445	680	1509991935	
1526703360	84776132	84775	0	30	0	30	11	9	0	0	0	0	0	0	0	0	0	0	0	0	338	362	444	674	1509991935	
1526703360	84786516	84786	0	30	0	30	11	10	0	0	0	0	0	0	0	0	0	0	0	0	335	366	443	670	1509991935	
1526703360	84796900	84796	0	30	0	30	12	11	0	0	0	0	0	0	0	0	0	0	0	0	335	372	439	666	1509991935	
1526703360	84807300	84806	0	30	0	30	12	12	0	0	0	0	0	0	0	0	0	0	0	0	335	377	436	662	1509991935	
1526703360	84815612	84814	0	30	0	30	13	12	0	0	0	0	0	0	0	0	0	0	0	0	335	381	434	661	1509991935	
1526703360	84825996	84825	0	30	0	30	14	13	0	0	10	0	0	0	0	0	0	0	0	0	333	385	430	655	1509991935	
1526703360	84836396	84836	0	30	0	30	14	14	0	0	0	0	0	0	0	0	0	0	0	0	329	388	428	647	1509991935	
1526703360	84846796	84846	0	30	0	30	15	14	0	0	0	0	0	0	0	0	0	0	0	0	325	391	430	639	1509991935	
1526703360	84857180	84856	0	30	0	30	16	16	0	0	0	0	0	0	0	0	0	0	0	0	324	393	437	631	1509991935	
1526703360	84865492	84865	0	30	0	30	16	16	0	0	0	0	0	0	0	0	0	0	0	0	323	394	444	626	1509991935	
1526703360	84875892	84875	0	30	0	30	18	17	0	0	0	0	0	0	0	0	0	0	0	0	318	393	451	616	1509991935	
1526703360	84886284	84885	0	30	0	30	18	18	0	0	0	0	0	0	0	0	0	0	0	0	314	396	460	606	1509991935	
1526703360	84896668	84895	0	30	0	30	19	18	0	0	0	0	0	0	0	0	0	0	0	0	311	394	468	598	1509991935	
1526703360	84907068	84907	0	30	0	30	20	20	0	0	0	0	0	0	0	0	0	0	0	0	309	389	476	596	1509991935	
1526703360	84915380	84915	0	30	0	30	20	20	0	0	0	0	0	0	0	0	0	0	0	0	310	386	483	597	1509991935	
1526703360	84925764	84925	0	30	0	30	21	21	0	0	0	0	0	0	0	0	0	0	0	0	311	378	487	599	1509991935	
1526703360	84936148	84935	0	30	0	30	22	22	0	0	0	0	0	0	0	0	0	0	0	0	313	370	488	598	1509991935	
1526703360	84946548	84945	0	30	0	30	23	22	0	0	0	0	0	0	0	0	0	0	0	0	317	359	482	598	1509991935	
1526703360	84956924	84956	0	30	0	30	24	24	0	0	0	0	0	0	0	0	0	0	0	0	322	348	476	602	1509991935	
1526703360	84967300	84966	0	30	0	30	24	24	0	0	0	0	0	0	0	0	0	0	0	0	329	342	472	604	1509991935	
1526703360	84975612	84975	0	30	0	30	25	25	0	0	0	0	0	0	0	0	0	0	0	0	338	337	472	608	1509991935	
1526703360	84986012	84985	0	30	0	30	26	26	0	0	0	0	0	0	0	0	0	0	0	0	345	333	466	608	1509991935	
1526703360	84996396	84996	0	30	0	30	27	27	0	0	0	0	0	0	0	0	0	0	0	0	350	331	460	610	1509991935	
1526703360	85006796	85006	0	30	0	30	28	28	0	0	0	0	0	0	0	0	0	0	0	0	354	331	452	608	1509991935	
1526703360	85017204	85016	0	30	0	30	28	28	0	0	0	0	0	0	0	0	0	0	0	0	356	331	443	608	1509991935	
1526703360	85025516	85024	0	30	0	30	29	29	0	0	0	0	0	0	0	0	0	0	0	0	357	330	437	609	1509991935	
1526703360	85035900	85035	0	30	0	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	353	328	432	603	1509991935	
1526703360	85046300	85046	0	30	0	30	31	31	0	0	0	0	0	0	0	0	0	0	0	0	351	328	430	600	1509991935	
1526703360	85056700	85056	0	30	0	30	32	32	0	0	0	0	0	0	0	0	0	0	0	0	353	328	426	606	1509991935	
1526703360	85067084	85066	0	30	0	30	32	33	0	0	0	0	0	0	0	0	0	0	0	0	357	333	421	608	1509991935	
1526703360	85075396	85074	0	30	0	30	33	34	0	0	0	0	0	0	0	0	0	0	0	0	360	339	418	610	1509991935	
1526703360	85085812	85085	0	30	0	30	34	34	0	0	0	0	0	0	0	0	0	0	0	0	362	345	416	612	1509991935	
1526703360	85095148	85094	0	30	0	30	35	35	0	0	0	0	0	0	0	0	0	0	0	0	366	353	415	613	1509991935	
1526703360	85105532	85104	0	30	0	30	36	36	0	0	0	0	0	0	0	0	0	0	0	0	369	361	408	616	1509991935	
1526703360	85115932	85115	0	30	0	30	36	37	0	0	0	0	0	0	0	0	0	0	0	0	371	367	399	616	1509991935	
1526703360	85126332	85126	0	30	0	30	37	38	0	0	0	0	0	0	0	0	0	0	0	0	374	373	392	613	1509991935	
