HEADER	MICROS	MILLIS	LEFTDIR	LEFTDC	RIGHTDIR	RIGHTDC	LEFTPOS	RIGHTPOS	AMB_COL_NE	AMB_COL_SE	AMB_COL_SW	AMB_COL_NW	AMB_LINE_N	AMB_LINE_E	AMB_LINE_S	AMB_LINE_W	IR_COL_NE	IR_COL_SE	IR_COL_SW	IR_COL_NW	IR_LINE_N	IR_LINE_E	IR_LINE_S	IR_LINE_W	TRAILER	S_inRaw_N	S_inRaw_E	S_inRaw_S	S_inRaw_W	S_inAfterGO_N	S_inAfterGO_E	S_inAfterGO_S	S_inAfterGO_W	S_inFiltered_N	S_inFiltered_E	S_inFiltered_S	S_inFiltered_W	A_inL	A_inR	A_outPwmL	A_outPwmR	C_PID_in	C_PID_p	C_PID_i	C_PID_d	C_PID_out	C_outError	C_outRaw	C_outNormalized	
1526703360	64690092	64689	1	25	0	75	11	72	0	0	0	0	0	0	0	0	0	0	0	0	308	566	389	198	1509991935	305	569	384	198	0.296786	0.630949	0.224802	-0.014501	-nan	0.66313085891	0.144165457376	-0.00669791910618	-1	1	-25	75	0.669828778016	1.00474316702	0	-0	1.00474316702	0.669828778016	1.00474316702	1	
1526703360	64701508	64701	1	25	0	75	11	74	0	0	0	0	0	0	0	0	0	0	0	0	312	566	392	197	1509991935	308	566	389	198	0.301172	0.626752	0.230232	-0.014501	-nan	0.661508647671	0.148112712667	-0.00698584960716	-1	1	-25	75	0.668494497278	1.00274174592	0	-0	1.00274174592	0.668494497278	1.00274174592	1	
1526703360	64710836	64710	1	25	0	75	11	75	0	0	0	0	0	0	0	0	0	0	0	0	315	565	403	196	1509991935	312	566	392	197	0.30702	0.626752	0.23349	-0.015354	-nan	0.659809870672	0.152246632912	-0.00730218341629	-1	1	-25	75	0.667112054088	1.00066808113	0	-0	1.00066808113	0.667112054088	1.00066808113	1	
1526703360	64720156	64719	1	25	0	75	11	77	22	0	0	0	0	0	0	0	0	0	0	0	319	565	411	196	1509991935	315	565	403	196	0.311406	0.625353	0.245436	-0.016207	-nan	0.658046573341	0.156559239343	-0.00764606835755	-1	1	-25	75	0.665692641699	0.998538962548	0	-0	0.998538962548	0.665692641699	0.998538962548	1	
1526703360	64731548	64731	1	25	0	75	11	78	0	0	0	0	0	0	0	0	0	0	0	0	321	565	412	196	1509991935	319	565	411	196	0.317254	0.625353	0.254124	-0.016207	-nan	0.656235656425	0.161066916174	-0.00801652937256	-1	1	-25	75	0.664252185798	0.996378278696	0	-0	0.996378278696	0.664252185798	0.996378278696	1	
1526703360	64740876	64740	1	25	0	75	11	79	0	0	0	0	0	0	0	0	0	0	0	0	347	569	415	197	1509991935	321	565	412	196	0.320178	0.625353	0.25521	-0.016207	-nan	0.654395218441	0.165771082715	-0.00840894254922	-1	1	-25	75	0.662804160991	0.994206241486	0	-0	0.994206241486	0.662804160991	0.994206241486	1	
1526703360	64750220	64749	1	25	0	75	11	81	0	0	0	0	0	0	0	0	0	0	0	0	343	565	418	200	1509991935	347	569	415	197	0.35819	0.630949	0.258468	-0.015354	-nan	0.652555898806	0.170637454152	-0.00881552884787	-1	1	-25	75	0.661371427654	0.99205714148	0	-0	0.99205714148	0.661371427654	0.99205714148	1	
1526703360	64761624	64760	1	25	0	75	10	83	0	0	0	0	0	0	0	0	0	0	0	0	343	567	416	202	1509991935	343	565	418	200	0.352342	0.625353	0.261726	-0.012795	-nan	0.650744503577	0.175627895714	-0.00922226313288	-1	1	-25	75	0.65996676671	0.989950150065	0	-0	0.989950150065	0.65996676671	0.989950150065	1	
1526703360	64770972	64770	1	25	0	75	10	84	0	0	0	0	0	0	0	0	0	0	0	0	357	567	418	203	1509991935	343	567	416	202	0.352342	0.628151	0.259554	-0.011089	-nan	0.648966797917	0.180701220614	-0.00960977039751	-1	1	-25	75	0.658576568315	0.987864852472	0	-0	0.987864852472	0.658576568315	0.987864852472	1	
1526703360	64780300	64780	1	25	0	75	10	85	0	0	0	0	0	0	0	0	0	0	0	0	372	570	423	205	1509991935	357	567	418	203	0.37281	0.628151	0.261726	-0.010236	-nan	0.647233367937	0.185807135524	-0.00996302807738	-1	1	-25	75	0.657196396014	0.985794594021	0	-0	0.985794594021	0.657196396014	0.985794594021	1	
1526703360	64791708	64791	1	25	0	75	10	87	0	0	0	0	0	0	0	0	0	0	0	0	380	574	425	206	1509991935	372	570	423	205	0.39474	0.632348	0.267156	-0.00853	-nan	0.645567664408	0.19091490883	-0.0102727226488	-1	1	-25	75	0.655840387056	0.983760580585	0	-0	0.983760580585	0.655840387056	0.983760580585	1	
1526703360	64801028	64800	1	25	0	75	10	89	0	0	0	0	0	0	0	0	0	0	0	0	398	575	428	207	1509991935	380	574	425	206	0.406436	0.637944	0.269328	-0.007677	-nan	0.644004201574	0.196013444848	-0.010531065353	-1	1	-25	75	0.654535266927	0.98180290039	0	-0	0.98180290039	0.654535266927	0.98180290039	1	
1526703360	64810348	64809	1	25	0	75	10	90	0	0	0	0	0	0	0	0	0	0	0	0	416	577	431	208	1509991935	398	575	428	207	0.432752	0.639343	0.272586	-0.006824	-nan	0.642578157383	0.20108859064	-0.0107334413045	-1	1	-25	75	0.653311598688	0.979967398031	0	-0	0.979967398031	0.653311598688	0.979967398031	1	
1526703360	64821748	64821	1	25	0	75	10	92	0	0	0	0	0	0	0	0	0	0	0	0	433	578	434	209	1509991935	416	577	431	208	0.459068	0.642141	0.275844	-0.005971	-nan	0.641307533986	0.206125894383	-0.0108780519045	-1	1	-25	75	0.65218558589	0.978278378835	0	-0	0.978278378835	0.65218558589	0.978278378835	1	
1526703360	64831092	64830	1	25	0	75	10	93	0	0	0	0	0	0	0	0	0	0	0	0	448	578	435	210	1509991935	433	578	434	209	0.483922	0.64354	0.279102	-0.005118	-nan	0.640200972284	0.211115282072	-0.0109638036092	-1	1	-25	75	0.651164775894	0.97674716384	0	-0	0.97674716384	0.651164775894	0.97674716384	1	
1526703360	64840412	64839	1	25	0	75	9	95	0	0	0	0	0	0	0	0	0	0	0	0	466	577	438	211	1509991935	448	578	435	210	0.505852	0.64354	0.280188	-0.004265	-nan	0.639258848511	0.216043816436	-0.0109902290441	-1	1	-25	75	0.650249077555	0.975373616332	0	-0	0.975373616332	0.650249077555	0.975373616332	1	
1526703360	64851820	64850	1	25	0	75	9	97	0	0	0	0	0	0	0	0	0	0	0	0	484	576	442	212	1509991935	466	577	438	211	0.532168	0.642141	0.283446	-0.003412	-nan	0.638468480926	0.220896162099	-0.0109574127528	-1	1	-25	75	0.649425893679	0.974138840518	0	-0	0.974138840518	0.649425893679	0.974138840518	1	
1526703360	64861140	64860	1	25	0	75	9	98	0	0	0	0	0	0	0	0	0	0	0	0	497	575	446	214	1509991935	484	576	442	212	0.558484	0.640742	0.28779	-0.002559	-nan	0.637808775595	0.225666309656	-0.01086592162	-1	1	-25	75	0.648674697215	0.973012045822	0	-0	0.973012045822	0.648674697215	0.973012045822	1	
1526703360	64870504	64870	1	25	0	75	9	99	0	0	0	0	0	0	0	0	0	0	0	0	512	577	455	214	1509991935	497	575	446	214	0.57749	0.639343	0.292134	-0.000853	-nan	0.637257273026	0.230358721519	-0.0107149652117	-1	1	-25	75	0.647972238238	0.971958357356	0	-0	0.971958357356	0.647972238238	0.971958357356	1	
1526703360	64879828	64879	1	25	0	75	9	101	0	0	0	0	0	0	0	0	0	0	0	0	536	578	474	215	1509991935	512	577	455	214	0.59942	0.642141	0.301908	-0.000853	-nan	0.636802148478	0.23499150719	-0.0105043465685	-1	1	-25	75	0.647306495046	0.97095974257	0	-0	0.97095974257	0.647306495046	0.97095974257	1	
1526703360	64891220	64890	1	25	0	75	8	103	0	0	0	0	0	0	0	0	0	0	0	0	548	581	488	215	1509991935	536	578	474	215	0.634508	0.64354	0.322542	0	-nan	0.636446804332	0.239626202461	-0.0102379390324	-1	1	-25	75	0.646684743364	0.970027115047	0	-0	0.970027115047	0.646684743364	0.970027115047	1	
1526703360	64900540	64900	1	25	0	75	8	105	0	0	0	0	0	0	0	0	0	0	0	0	555	584	506	215	1509991935	548	581	488	215	0.652052	0.647737	0.337746	0	-nan	0.636202120631	0.244361837733	-0.00992137159185	-1	1	-25	75	0.646123492223	0.969185238334	0	-0	0.969185238334	0.646123492223	0.969185238334	1	
1526703360	64909900	64909	1	25	0	75	8	106	0	0	0	0	0	0	0	0	0	0	0	0	559	586	530	215	1509991935	555	584	506	215	0.662286	0.651934	0.357294	0	-nan	0.636085431	0.249293284252	-0.00956176279054	-1	1	-25	75	0.64564719379	0.968470790686	0	-0	0.968470790686	0.64564719379	0.968470790686	1	
1526703360	64921300	64920	1	25	0	75	8	108	0	0	0	0	0	0	0	0	0	0	0	0	558	588	549	214	1509991935	559	586	530	215	0.668134	0.654732	0.383358	0	-nan	0.636113751851	0.254522280481	-0.00916747570512	-1	1	-25	75	0.645281227556	0.967921841334	0	-0	0.967921841334	0.645281227556	0.967921841334	1	
1526703360	64930628	64929	1	25	0	75	8	109	0	0	0	0	0	0	0	0	0	0	0	0	556	589	561	214	1509991935	558	588	549	214	0.666672	0.65753	0.403992	-0.000853	-nan	0.636294948251	0.260160247522	-0.00874789305903	-1	1	-25	75	0.64504284131	0.967564261966	0	-0	0.967564261966	0.64504284131	0.967564261966	1	
1526703360	64939948	64939	1	25	0	75	8	111	0	0	0	0	0	0	0	0	0	0	0	0	555	589	581	213	1509991935	556	589	561	214	0.663748	0.658929	0.417024	-0.000853	-nan	0.636628810343	0.266276445297	-0.00831321183119	-1	1	-25	75	0.644942022174	0.967413033261	0	-0	0.967413033261	0.644942022174	0.967413033261	1	
1526703360	64951364	64951	1	25	0	75	8	113	0	0	0	0	0	0	0	0	0	0	0	0	554	588	596	213	1509991935	555	589	581	213	0.662286	0.658929	0.438744	-0.001706	-nan	0.63710515214	0.272902657815	-0.00787248222503	-1	1	-25	75	0.644977634365	0.967466451547	0	0	0.967466451547	0.644977634365	0.967466451547	1	
1526703360	64960700	64960	1	25	0	75	8	114	0	0	0	0	0	0	0	0	0	0	0	0	553	586	613	217	1509991935	554	588	596	213	0.660824	0.65753	0.455034	-0.001706	-nan	0.637702230435	0.280071496693	-0.00743367530632	-1	1	-25	75	0.645135905741	0.967703858612	0	0	0.967703858612	0.645135905741	0.967703858612	1	
1526703360	64970020	64969	1	25	0	75	8	115	0	0	0	0	0	0	0	0	0	0	0	0	552	581	632	222	1509991935	553	586	613	217	0.659362	0.654732	0.473496	0.001706	-nan	0.638388367932	0.287806989837	-0.00699487776105	-1	1	-25	75	0.645383245693	0.96807486854	0	0	0.96807486854	0.645383245693	0.96807486854	1	
1526703360	64981412	64980	1	25	0	75	8	117	0	0	0	0	0	0	0	0	0	0	0	0	549	572	645	227	1509991935	552	581	632	222	0.6579	0.647737	0.49413	0.005971	-nan	0.639117634955	0.296127711459	-0.00653666778287	-1	1	-25	75	0.645654302738	0.968481454107	0	0	0.968481454107	0.645654302738	0.968481454107	1	
1526703360	64990740	64990	1	25	0	75	8	119	0	0	1	0	0	0	0	0	0	0	0	0	570	564	654	228	1509991935	549	572	645	227	0.653514	0.635146	0.508248	0.010236	-nan	0.639817456621	0.30504504858	-0.00603156029862	-1	1	-25	75	0.64584901692	0.968773525379	0	0	0.968773525379	0.64584901692	0.968773525379	1	
1526703360	65000076	64999	1	25	0	75	8	121	0	0	0	0	0	0	0	0	0	0	0	0	540	545	665	229	1509991935	570	564	654	228	0.684216	0.623954	0.518022	0.011089	-nan	0.640395452617	0.314532370602	-0.00546121454005	-1	1	-25	75	0.645856667157	0.968785000736	0	0	0.968785000736	0.645856667157	0.968785000736	1	
1526703360	65011468	65010	1	25	0	75	8	122	0	0	0	0	0	0	0	0	0	0	0	0	536	542	667	229	1509991935	540	545	665	229	0.640356	0.597373	0.529968	0.011942	-nan	0.640733944348	0.324534513939	-0.00482431893901	-1	1	-25	75	0.645558263287	0.968337394931	0	-0	0.968337394931	0.645558263287	0.968337394931	1	
1526703360	65020788	65019	1	25	0	75	8	124	0	0	0	0	0	0	0	0	0	0	0	0	535	537	672	230	1509991935	536	542	667	229	0.634508	0.593176	0.53214	0.011942	-nan	0.640717378748	0.334978579555	-0.00412915305166	-1	1	-25	75	0.644846531799	0.967269797699	0	-0	0.967269797699	0.644846531799	0.967269797699	1	
1526703360	65030132	65029	1	25	0	75	8	125	0	0	0	0	0	0	0	0	0	0	0	0	536	511	684	236	1509991935	535	537	672	230	0.633046	0.586181	0.53757	0.012795	-nan	0.640302878883	0.345767715758	-0.0033852227036	-1	1	-25	75	0.643688101587	0.96553215238	0	-0	0.96553215238	0.643688101587	0.96553215238	1	
1526703360	65041548	65041	1	25	0	75	8	127	0	0	0	0	0	0	0	0	0	0	0	0	538	491	692	240	1509991935	536	511	684	236	0.634508	0.549807	0.550602	0.017913	-nan	0.639430032693	0.356823323791	-0.00259060478328	-1	1	-25	75	0.642020637476	0.963030956214	0	-0	0.963030956214	0.642020637476	0.963030956214	1	
1526703360	65050868	65050	1	25	0	75	8	129	0	0	0	0	0	0	0	0	0	0	0	0	539	466	701	244	1509991935	538	491	692	240	0.637432	0.521827	0.55929	0.021325	-nan	0.63793917446	0.368103769342	-0.00172806554513	-1	1	-25	75	0.639667240005	0.959500860007	0	-0	0.959500860007	0.639667240005	0.959500860007	1	
1526703360	65060188	65059	1	25	0	75	8	130	0	0	0	0	0	0	0	0	0	0	0	0	542	426	709	246	1509991935	539	466	701	244	0.638894	0.486852	0.569064	0.024737	-nan	0.635654953539	0.37957074343	-0.000781312025685	-1	1	-25	75	0.636436265564	0.954654398347	0	-0	0.954654398347	0.636436265564	0.954654398347	1	
1526703360	65071588	65071	1	25	0	75	8	132	0	0	0	0	0	0	0	0	0	0	0	0	545	403	711	247	1509991935	542	426	709	246	0.64328	0.430892	0.577752	0.026443	-nan	0.632375198342	0.391182387032	0.000256115869625	-1	1	-25	75	0.632119082472	0.948178623708	0	-0	0.948178623708	0.632119082472	0.948178623708	1	
1526703360	65080932	65080	1	25	0	75	8	133	0	0	0	0	0	0	0	0	0	0	0	0	550	379	715	248	1509991935	545	403	711	247	0.647666	0.398715	0.579924	0.027296	-nan	0.627878857547	0.402885044449	0.00138024408094	-1	1	-25	75	0.626498613466	0.939747920199	0	-0	0.939747920199	0.626498613466	0.939747920199	1	
1526703360	65090260	65089	1	25	0	75	8	135	0	0	0	0	0	0	0	0	0	0	0	0	554	363	718	250	1509991935	550	379	715	248	0.654976	0.365139	0.584268	0.028149	-nan	0.62203497811	0.414606144245	0.00257977420282	-1	1	-25	75	0.619455203907	0.929182805861	0	-0	0.929182805861	0.619455203907	0.929182805861	1	
1526703360	65099612	65098	1	25	0	75	8	137	0	0	0	0	0	0	0	0	0	0	0	0	558	361	720	251	1509991935	554	363	718	250	0.660824	0.342755	0.587526	0.029855	-nan	0.614807107746	0.426275238923	0.00384419041392	-1	1	-25	75	0.610962917332	0.916444375997	0	-0	0.916444375997	0.610962917332	0.916444375997	1	
1526703360	65111020	65110	1	25	0	75	8	138	0	0	0	0	0	0	0	0	0	0	0	0	561	332	720	258	1509991935	558	361	720	251	0.666672	0.339957	0.589698	0.030708	-nan	0.606259268755	0.437828845386	0.00516552397649	-1	1	-25	75	0.601093744779	0.901640617168	0	-0	0.901640617168	0.601093744779	0.901640617168	1	
1526703360	65120364	65120	1	25	0	75	8	140	0	0	0	0	0	0	0	0	0	0	0	0	562	313	718	268	1509991935	561	332	720	258	0.671058	0.299386	0.589698	0.036679	-nan	0.596484671114	0.449201065907	0.00654520086351	-1	1	-25	75	0.58993947025	0.884909205376	0	-0	0.884909205376	0.58993947025	0.884909205376	1	
1526703360	65129700	65129	1	25	0	75	8	141	0	0	0	0	0	0	0	0	0	0	0	0	563	303	716	278	1509991935	562	313	718	268	0.67252	0.272805	0.587526	0.045209	-nan	0.58548778075	0.460319918763	0.00800882969771	-1	1	-25	75	0.577478951053	0.866218426579	0	-0	0.866218426579	0.577478951053	0.866218426579	1	
1526703360	65141108	65140	1	25	0	75	8	143	0	0	0	0	0	0	0	0	0	0	0	0	561	276	710	310	1509991935	563	303	716	278	0.673982	0.258815	0.585354	0.053739	-nan	0.573288495885	0.471110955877	0.0095994216873	-1	1	-25	75	0.563689074198	0.845533611297	0	-0	0.845533611297	0.563689074198	0.845533611297	1	
1526703360	65150444	65149	1	25	0	75	8	145	0	0	0	0	0	0	0	0	0	0	0	0	560	261	708	341	1509991935	561	276	710	310	0.671058	0.221042	0.578838	0.081035	-nan	0.559946252658	0.481498189784	0.0113979331334	-1	1	-25	75	0.548548319524	0.822822479286	0	-0	0.822822479286	0.548548319524	0.822822479286	1	
1526703360	65159796	65159	1	25	0	75	8	146	0	1	0	0	0	0	0	0	0	0	0	0	561	257	708	355	1509991935	560	261	708	341	0.669596	0.200057	0.576666	0.107478	-nan	0.54548474209	0.491409437447	0.0135498003611	-1	1	-25	75	0.531934941729	0.797902412593	0	-0	0.797902412593	0.531934941729	0.797902412593	1	
1526703360	65171204	65170	1	25	0	75	8	148	0	0	0	0	0	0	0	0	0	0	0	0	560	235	707	409	1509991935	561	257	708	355	0.671058	0.194461	0.576666	0.11942	-nan	0.529986403096	0.50079904051	0.0161846951173	-1	1	-25	75	0.513801707978	0.770702561968	0	-0	0.770702561968	0.513801707978	0.770702561968	1	
1526703360	65180532	65179	1	25	0	75	8	149	0	0	0	0	0	0	0	0	0	0	0	0	562	221	708	445	1509991935	560	235	707	409	0.669596	0.163683	0.57558	0.165482	-nan	0.513578584062	0.509647194909	0.0194209638315	-1	1	-25	75	0.494157620231	0.741236430346	0	-0	0.741236430346	0.494157620231	0.741236430346	1	
1526703360	65189852	65188	1	25	0	75	8	151	0	0	0	0	0	0	0	0	0	0	0	0	563	210	709	478	1509991935	562	221	708	445	0.67252	0.144097	0.576666	0.19619	-nan	0.496330828053	0.517945591957	0.02343704147	-1	1	-25	75	0.472893786583	0.709340679874	0	-0	0.709340679874	0.472893786583	0.709340679874	1	
1526703360	65201284	65201	1	25	0	75	8	153	0	0	0	0	0	0	0	0	0	0	0	0	563	181	709	564	1509991935	563	210	709	478	0.673982	0.128708	0.577752	0.224339	-nan	0.478313897767	0.525698312163	0.0283843843765	-1	1	-25	75	0.449929513391	0.674894270086	0	-0	0.674894270086	0.449929513391	0.674894270086	1	
1526703360	65210636	65210	1	25	0	75	8	154	0	0	0	0	0	0	0	0	0	0	0	0	561	168	708	609	1509991935	563	181	709	564	0.673982	0.088137	0.577752	0.297697	-nan	0.459584481502	0.532915726396	0.0344392685888	-1	1	-25	75	0.425145212913	0.63771781937	0	-0	0.63771781937	0.425145212913	0.63771781937	1	
1526703360	65219972	65219	1	25	0	75	8	155	0	0	0	0	0	0	0	0	0	0	0	0	562	161	706	645	1509991935	561	168	708	609	0.671058	0.06995	0.576666	0.336082	-nan	0.440148640912	0.539604586601	0.0418567880049	-1	1	-25	75	0.398291852907	0.597437779361	0	-0	0.597437779361	0.398291852907	0.597437779361	1	
1526703360	65231380	65230	1	25	0	75	8	157	0	0	0	0	0	0	0	0	0	0	0	0	584	147	704	723	1509991935	562	161	706	645	0.67252	0.060157	0.574494	0.36679	-nan	0.420075771618	0.545766161701	0.0507814291593	-1	1	-25	75	0.369294342459	0.553941513689	0	-0	0.553941513689	0.369294342459	0.553941513689	1	
1526703360	65240732	65240	1	25	0	75	8	159	0	0	0	0	0	0	0	0	0	0	0	0	554	145	705	734	1509991935	584	147	704	723	0.704684	0.040571	0.572322	0.433324	-nan	0.399493034549	0.551399170795	0.061296938846	-1	1	-25	75	0.338196095703	0.507294143555	0	-0	0.507294143555	0.338196095703	0.507294143555	1	
1526703360	65250068	65249	1	25	0	75	8	160	0	0	0	0	0	0	0	0	11	0	0	0	552	145	705	739	1509991935	554	145	705	734	0.660824	0.037773	0.573408	0.442707	-nan	0.378527608337	0.556511409558	0.0734775715023	-1	1	-25	75	0.305050036835	0.457575055253	0	-0	0.457575055253	0.305050036835	0.457575055253	1	
1526703360	65259404	65258	1	25	0	75	8	161	0	0	0	0	0	0	0	0	0	0	0	0	544	138	704	785	1509991935	552	145	705	739	0.6579	0.037773	0.573408	0.446972	-nan	0.357349287718	0.561125330986	0.0872005415698	-1	1	-25	75	0.270148746148	0.405223119222	0	-0	0.405223119222	0.270148746148	0.405223119222	1	
1526703360	65270820	65270	1	25	0	75	8	163	0	0	0	0	0	0	0	0	0	0	0	0	531	133	701	811	1509991935	544	138	704	785	0.646204	0.02798	0.572322	0.48621	-nan	0.336134646577	0.565264732272	0.102278113596	-1	1	-25	75	0.233856532981	0.350784799471	0	-0	0.350784799471	0.233856532981	0.350784799471	1	
1526703360	65280156	65280	1	25	0	75	8	165	0	0	0	0	0	0	0	0	0	0	0	0	519	131	700	830	1509991935	531	133	701	811	0.627198	0.020985	0.569064	0.508388	-nan	0.315009419717	0.568943091416	0.118634091951	-1	1	-25	75	0.196375327766	0.294562991649	0	-0	0.294562991649	0.196375327766	0.294562991649	1	
1526703360	65289492	65289	1	25	0	75	8	166	0	0	0	0	0	0	0	0	0	0	0	0	499	127	701	864	1509991935	519	131	700	830	0.609654	0.018187	0.567978	0.524595	-nan	0.294082907289	0.572169261992	0.136180506312	-1	1	-25	75	0.157902400977	0.236853601465	0	-0	0.236853601465	0.157902400977	0.236853601465	1	
1526703360	65300908	65300	1	25	0	75	8	168	0	0	0	0	0	0	0	0	0	0	0	0	481	126	702	877	1509991935	499	127	701	864	0.580414	0.012591	0.569064	0.553597	-nan	0.273466580709	0.574963792855	0.154796740058	-1	1	-25	75	0.118669840651	0.178004760977	0	-0	0.178004760977	0.118669840651	0.178004760977	1	
1526703360	65310284	65309	1	25	0	75	8	169	0	0	0	0	0	0	0	0	0	0	0	0	470	124	704	880	1509991935	481	126	702	877	0.554098	0.011192	0.57015	0.564686	-nan	0.253261241929	0.577361816782	0.174371875643	-1	1	-25	75	0.0788893662869	0.11833404943	0	-0	0.11833404943	0.0788893662869	0.11833404943	1	
1526703360	65319620	65318	1	25	0	75	8	171	0	0	0	0	0	0	0	0	0	0	0	0	457	124	708	891	1509991935	470	124	704	880	0.538016	0.008394	0.572322	0.567245	-nan	0.233560426265	0.579404159864	0.194735194832	-1	1	-25	75	0.0388252314333	0.0582378471499	0	-0	0.0582378471499	0.0388252314333	0.0582378471499	1	
1526703360	65331036	65330	1	25	0	75	8	173	0	0	0	0	0	0	0	0	0	0	0	0	441	123	708	896	1509991935	457	124	708	891	0.51901	0.008394	0.576666	0.576628	-nan	0.214450531546	0.581138550787	0.215672159677	-1	1	-25	75	-0.00122162813039	-0.00183244219559	0	-0	-0.00183244219559	-0.00122162813039	-0.00183244219559	1	
1526703360	65340372	65339	1	25	0	75	8	174	0	0	0	0	0	0	0	0	0	0	0	0	423	124	705	906	1509991935	441	123	708	896	0.495618	0.006995	0.576666	0.580893	-nan	0.196008078794	0.582611583649	0.236990231004	-1	1	-25	75	-0.0409821522099	-0.0614732283148	0	-0	-0.0614732283148	-0.0409821522099	-0.0614732283148	1	
1526703360	65349736	65349	1	25	0	75	8	175	0	0	0	0	0	0	0	0	0	0	0	0	405	126	698	920	1509991935	423	124	705	906	0.469302	0.008394	0.573408	0.589423	-nan	0.178300308512	0.583845877222	0.258519501061	-1	1	-25	75	-0.0802191925487	-0.120328788823	0	-0	-0.120328788823	-0.0802191925487	-0.120328788823	1	
1526703360	65361148	65360	1	25	0	75	8	177	0	0	0	4	0	0	0	0	0	0	0	0	405	125	691	925	1509991935	405	126	698	920	0.442986	0.011192	0.565806	0.601365	-nan	0.161391600462	0.584831580873	0.280123705298	-1	1	-25	75	-0.118732104836	-0.178098157254	0	-0	-0.178098157254	-0.118732104836	-0.178098157254	1	
1526703360	65370484	65370	1	25	0	75	8	179	0	0	0	0	0	0	0	0	0	0	0	0	408	124	689	930	1509991935	405	125	691	925	0.442986	0.009793	0.558204	0.60563	-nan	0.145334562878	0.585537287086	0.301690058835	-1	1	-25	75	-0.156355495957	-0.234533243935	0	-0	-0.234533243935	-0.156355495957	-0.234533243935	1	
1526703360	65379820	65379	1	25	0	75	8	180	0	0	0	0	0	0	0	0	0	0	0	0	410	124	690	932	1509991935	408	124	689	930	0.447372	0.008394	0.556032	0.609895	-nan	0.130153599734	0.5859400968	0.323095320372	-1	1	-25	75	-0.192941720638	-0.289412580958	0	-0	-0.289412580958	-0.192941720638	-0.289412580958	1	
1526703360	65391244	65390	1	25	0	75	8	182	0	0	0	0	0	0	0	0	0	0	0	0	413	124	692	930	1509991935	410	124	690	932	0.450296	0.008394	0.557118	0.611601	-nan	0.115856959177	0.586051861992	0.344211671161	-1	1	-25	75	-0.228354711984	-0.342532067976	0	-0	-0.342532067976	-0.228354711984	-0.342532067976	1	
1526703360	65400580	65399	1	25	0	75	8	183	0	0	0	0	0	0	0	0	0	0	0	0	414	126	694	929	1509991935	413	124	692	930	0.454682	0.008394	0.55929	0.609895	-nan	0.102450323881	0.585912491178	0.364911899425	-1	1	-25	75	-0.262461575544	-0.393692363316	0	-0	-0.393692363316	-0.262461575544	-0.393692363316	1	
1526703360	65409908	65409	1	25	0	75	8	185	0	0	0	0	0	0	0	0	0	0	0	0	412	128	695	933	1509991935	414	126	694	929	0.456144	0.011192	0.561462	0.609042	-nan	0.0899399948136	0.585570299688	0.385070383111	-1	1	-25	75	-0.295130388298	-0.442695582447	0	-0	-0.442695582447	-0.295130388298	-0.442695582447	1	
1526703360	65419244	65418	1	25	0	75	8	187	0	0	0	0	0	0	0	0	0	0	0	0	422	131	697	935	1509991935	412	128	695	933	0.45322	0.01399	0.562548	0.612454	-nan	0.0783356721354	0.585069261051	0.404587008027	-1	1	-25	75	-0.326251335891	-0.489377003837	0	-0	-0.489377003837	-0.326251335891	-0.489377003837	1	
1526703360	65430676	65430	1	25	0	75	8	188	0	0	0	0	0	0	0	0	0	0	0	0	397	131	695	934	1509991935	422	131	697	935	0.46784	0.018187	0.56472	0.61416	-nan	0.0676470398284	0.584446923526	0.423395465832	-1	1	-25	75	-0.355748426004	-0.533622639006	0	-0	-0.533622639006	-0.355748426004	-0.533622639006	1	
1526703360	65440020	65439	1	25	0	75	8	190	0	0	0	0	0	0	0	0	0	0	0	0	385	133	693	934	1509991935	397	131	695	934	0.43129	0.018187	0.562548	0.613307	-nan	0.0578720439676	0.583730380226	0.441440065426	-1	1	-25	75	-0.383568021458	-0.575352032187	0	-0	-0.575352032187	-0.383568021458	-0.575352032187	1	
1526703360	65449356	65448	1	25	0	75	8	191	0	0	0	0	0	0	0	0	0	0	0	0	381	131	692	928	1509991935	385	133	693	934	0.413746	0.020985	0.560376	0.613307	-nan	0.0489925536234	0.582928310822	0.458665997689	-1	1	-25	75	-0.409673444066	-0.614510166099	0	-0	-0.614510166099	-0.409673444066	-0.614510166099	1	
1526703360	65460804	65460	1	25	0	75	8	193	0	0	0	0	0	0	0	0	0	0	0	0	363	131	688	926	1509991935	381	131	692	928	0.407898	0.018187	0.55929	0.608189	-nan	0.0409765172609	0.582042244829	0.4750196811	-1	1	-25	75	-0.434043163839	-0.651064745759	0	-0	-0.651064745759	-0.434043163839	-0.651064745759	1	
1526703360	65470140	65469	1	25	0	75	8	195	0	0	0	0	0	0	0	0	0	0	0	0	362	132	687	922	1509991935	363	131	688	926	0.381582	0.018187	0.554946	0.606483	-nan	0.0337770566414	0.581071960107	0.490449054933	-1	1	-25	75	-0.456671998292	-0.685007997438	0	-0	-0.685007997438	-0.456671998292	-0.685007997438	1	
1526703360	65479476	65478	1	25	0	75	8	196	0	0	0	0	0	0	0	0	0	0	0	0	348	135	689	920	1509991935	362	132	687	922	0.38012	0.019586	0.55386	0.603071	-nan	0.0273492600309	0.580013444198	0.504916245036	-1	1	-25	75	-0.477566985005	-0.716350477508	0	-0	-0.716350477508	-0.477566985005	-0.716350477508	1	
