HEADER	MICROS	MILLIS	LEFTDIR	LEFTDC	RIGHTDIR	RIGHTDC	LEFTPOS	RIGHTPOS	AMB_COL_NE	AMB_COL_SE	AMB_COL_SW	AMB_COL_NW	AMB_LINE_N	AMB_LINE_E	AMB_LINE_S	AMB_LINE_W	IR_COL_NE	IR_COL_SE	IR_COL_SW	IR_COL_NW	IR_LINE_N	IR_LINE_E	IR_LINE_S	IR_LINE_W	TRAILER	S_inRaw_N	S_inRaw_E	S_inRaw_S	S_inRaw_W	S_inAfterGO_N	S_inAfterGO_E	S_inAfterGO_S	S_inAfterGO_W	S_inFiltered_N	S_inFiltered_E	S_inFiltered_S	S_inFiltered_W	A_inL	A_inR	A_outPwmL	A_outPwmR	C_PID_in	C_PID_p	C_PID_i	C_PID_d	C_PID_out	PID_P	PID_I	PID_D	C_outError	C_outRaw	C_outNormalized	
1526703360	232696036	232695	0	8	0	42	1158	1102	0	0	0	0	0	0	0	0	0	0	0	0	605	400	782	644	1509991935	604	398	782	647	0.22005	0.0693	0.270284	-0.022348	-nan	0.0605557852065	0.274431529586	-0.0242971573923	-0.227298359459	0.227298359459	7.95262304059	42.0473769594	0.0848529425987	0.212132356497	0	0.0151660029619	0.227298359459	2.5	0	0.2	0.0848529425987	0.227298359459	0.227298359459	
1526703360	232706420	232706	0	8	0	42	1158	1102	0	0	0	0	0	0	0	0	0	0	0	0	606	400	784	647	1509991935	605	400	782	644	0.221028	0.07128	0.270284	-0.02416	-nan	0.0608878155316	0.274515796458	-0.0246822281313	-0.228267130441	0.228267130441	7.87996521691	42.1200347831	0.0855700436629	0.213925109157	0	0.0143420212838	0.228267130441	2.5	0	0.2	0.0855700436629	0.228267130441	0.228267130441	
1526703360	232714732	232714	0	8	0	42	1158	1103	0	0	0	0	0	0	0	0	0	0	0	0	609	403	787	651	1509991935	606	400	784	647	0.222006	0.07128	0.27186	-0.022348	-nan	0.0612609191232	0.274558239799	-0.0250074164284	-0.229636676653	0.229636676653	7.77724925099	42.222750749	0.0862683355517	0.215670838879	0	0.0139658377743	0.229636676653	2.5	0	0.2	0.0862683355517	0.229636676653	0.229636676653	
1526703360	232725132	232724	0	8	0	42	1159	1104	0	0	0	0	0	0	0	0	0	0	0	0	613	405	786	655	1509991935	609	403	787	651	0.22494	0.07425	0.274224	-0.019932	-nan	0.0616771651966	0.274575202071	-0.0252686928512	-0.230915095042	0.230915095042	7.68136787184	42.3186321282	0.0869458580478	0.217364645119	0	0.0135504499227	0.230915095042	2.5	0	0.2	0.0869458580478	0.230915095042	0.230915095042	
1526703360	232735524	232734	0	8	0	42	1160	1104	0	0	0	0	0	0	0	0	0	0	0	0	615	408	786	659	1509991935	613	405	786	655	0.228852	0.07623	0.273436	-0.017516	-nan	0.062144184889	0.274581198284	-0.0254530091483	-0.232019704883	0.232019704883	7.59852213379	42.4014778662	0.0875971940373	0.218992985093	0	0.0130267197897	0.232019704883	2.5	0	0.2	0.0875971940373	0.232019704883	0.232019704883	
1526703360	232745900	232744	0	8	0	42	1160	1106	0	0	0	0	0	0	0	0	0	0	0	0	670	414	785	660	1509991935	615	408	786	659	0.230808	0.0792	0.273436	-0.0151	-nan	0.0626723542987	0.274579186595	-0.0255483289854	-0.233021493145	0.233021493145	7.52338801409	42.4766119859	0.088220683284	0.22055170821	0	0.0124697849353	0.233021493145	2.5	0	0.2	0.088220683284	0.233021493145	0.233021493145	
1526703360	232756328	232756	0	7	0	43	1160	1106	0	0	0	0	0	0	0	0	0	0	0	0	622	412	782	662	1509991935	670	414	785	660	0.284598	0.08514	0.272648	-0.014496	-nan	0.063278485002	0.274566904023	-0.02554862854	-0.234196389014	0.234196389014	7.43527082397	42.564729176	0.088827113542	0.222067783855	0	0.0121286051588	0.234196389014	2.5	0	0.2	0.088827113542	0.234196389014	0.234196389014	
1526703360	232764636	232764	0	7	0	43	1161	1107	0	0	0	0	0	0	0	0	0	0	0	0	625	412	781	664	1509991935	622	412	782	662	0.237654	0.08316	0.270284	-0.013288	-nan	0.0639745819296	0.274537536976	-0.0254557095022	-0.235639286375	0.235639286375	7.32705352187	42.6729464781	0.0894302914318	0.223575728579	0	0.0120635577956	0.235639286375	2.5	0	0.2	0.0894302914318	0.235639286375	0.235639286375	
1526703360	232775028	232774	0	7	0	43	1162	1108	0	0	0	0	0	0	0	0	0	0	0	0	627	415	777	663	1509991935	625	412	781	664	0.240588	0.08316	0.269496	-0.01208	-nan	0.064747746456	0.274480345894	-0.0252731810504	-0.236865040258	0.236865040258	7.23512198065	42.7648780193	0.0900209275064	0.225052318766	0	0.0118127214921	0.236865040258	2.5	0	0.2	0.0900209275064	0.236865040258	0.236865040258	
1526703360	232785404	232784	0	7	0	43	1162	1108	0	0	0	0	0	0	0	0	0	0	0	0	653	426	776	661	1509991935	627	415	777	663	0.242544	0.08613	0.266344	-0.012684	-nan	0.0655839883806	0.274384523232	-0.025007460889	-0.237889058438	0.237889058438	7.15832061716	42.8416793828	0.0905914492696	0.226478623174	0	0.011410435264	0.237889058438	2.5	0	0.2	0.0905914492696	0.237889058438	0.237889058438	
1526703360	232795812	232795	0	7	0	43	1163	1110	0	0	0	0	0	0	0	0	0	0	0	0	626	433	774	660	1509991935	653	426	776	661	0.267972	0.09702	0.265556	-0.013892	-nan	0.0665034949431	0.274239292256	-0.0246736546075	-0.239656879497	0.239656879497	7.02573403769	42.9742659623	0.0911771495506	0.227942873877	0	0.011714005621	0.239656879497	2.5	0	0.2	0.0911771495506	0.239656879497	0.239656879497	
1526703360	232806188	232805	0	7	0	43	1164	1110	0	0	0	0	0	0	0	0	0	0	0	0	627	436	775	659	1509991935	626	433	774	660	0.241566	0.10395	0.26398	-0.014496	-nan	0.0675541375737	0.274038910928	-0.0242905759148	-0.24296306248	0.24296306248	6.77777031403	43.222229686	0.0918447134885	0.229611783721	0	0.0133512787583	0.24296306248	2.5	0	0.2	0.0918447134885	0.24296306248	0.24296306248	
1526703360	232816564	232815	0	6	0	44	1164	1111	0	0	0	0	0	0	0	0	0	0	0	0	626	439	775	659	1509991935	627	436	775	659	0.242544	0.10692	0.264768	-0.0151	-nan	0.0687684839949	0.273785370739	-0.0238738440813	-0.247558111944	0.247558111944	6.43314160419	43.5668583958	0.0926423280762	0.231605820191	0	0.0159522917536	0.247558111944	2.5	0	0.2	0.0926423280762	0.247558111944	0.247558111944	
1526703360	232824892	232824	0	6	0	44	1164	1112	0	0	0	0	0	0	0	0	0	0	0	0	626	444	776	658	1509991935	626	439	775	659	0.241566	0.10989	0.264768	-0.0151	-nan	0.0701489586553	0.27348741476	-0.0234348958782	-0.252790165479	0.252790165479	6.04073758904	43.959262411	0.0935838545335	0.233959636334	0	0.0188305291458	0.252790165479	2.5	0	0.2	0.0935838545335	0.252790165479	0.252790165479	
1526703360	232835284	232835	0	6	0	44	1165	1112	0	0	0	0	0	0	0	0	0	0	0	0	624	446	777	658	1509991935	626	444	776	658	0.241566	0.11484	0.265556	-0.015704	-nan	0.0716921816819	0.273156343656	-0.0229826691	-0.258507051922	0.258507051922	5.61197110586	44.3880288941	0.0946748507819	0.236687126955	0	0.0218199249673	0.258507051922	2.5	0	0.2	0.0946748507819	0.258507051922	0.258507051922	
1526703360	232845668	232845	0	5	0	45	1166	1113	0	0	0	0	0	0	0	0	0	0	0	0	623	448	780	661	1509991935	624	446	777	658	0.23961	0.11682	0.266344	-0.015704	-nan	0.0733959005053	0.272803962834	-0.0225250966114	-0.264725419488	0.264725419488	5.14559353838	44.8544064616	0.0959209971167	0.239802492792	0	0.0249229266965	0.264725419488	2.5	0	0.2	0.0959209971167	0.264725419488	0.264725419488	
1526703360	232856052	232855	0	5	0	45	1166	1114	0	0	0	0	0	0	0	0	0	0	0	0	623	452	782	662	1509991935	623	448	780	661	0.238632	0.1188	0.268708	-0.013892	-nan	0.0752485694506	0.272445700341	-0.0220641391418	-0.271116000995	0.271116000995	4.66629992539	45.3337000746	0.0973127085924	0.243281771481	0	0.0278342295138	0.271116000995	2.5	0	0.2	0.0973127085924	0.271116000995	0.271116000995	
1526703360	232866452	232865	0	4	0	46	1166	1115	0	0	0	0	0	0	0	0	0	0	0	0	621	454	786	665	1509991935	623	452	782	662	0.238632	0.12276	0.270284	-0.013288	-nan	0.0772367845684	0.272100026274	-0.0215952576735	-0.277466778596	0.277466778596	4.18999160531	45.8100083947	0.0988320422419	0.247080105605	0	0.030386672991	0.277466778596	2.5	0	0.2	0.0988320422419	0.277466778596	0.277466778596	
1526703360	232874776	232873	0	4	0	46	1167	1116	0	0	0	0	0	0	0	0	0	0	0	0	621	461	792	661	1509991935	621	454	786	665	0.236676	0.12474	0.273436	-0.011476	-nan	0.079351806234	0.271786280213	-0.0211132887375	-0.28382379202	0.28382379202	3.71321559849	46.2867844015	0.100465094971	0.251162737429	0	0.0326610545914	0.28382379202	2.5	0	0.2	0.100465094971	0.28382379202	0.28382379202	
1526703360	232885164	232884	0	3	0	47	1168	1116	0	0	0	0	0	0	0	0	0	0	0	0	617	464	794	659	1509991935	621	461	792	661	0.236676	0.13167	0.278164	-0.013892	-nan	0.0815911099901	0.27152932012	-0.0206201056343	-0.290450452119	0.290450452119	3.2162160911	46.7837839089	0.102211215624	0.255528039061	0	0.0349224130577	0.290450452119	2.5	0	0.2	0.102211215624	0.290450452119	0.290450452119	
1526703360	232895564	232895	0	3	0	47	1168	1117	0	0	0	0	0	0	0	0	0	0	0	0	617	471	795	656	1509991935	617	464	794	659	0.232764	0.13464	0.27974	-0.0151	-nan	0.0839596910603	0.27135370834	-0.0201300075985	-0.297793907335	0.297793907335	2.66545694985	47.3345430501	0.104089698659	0.260224246647	0	0.0375696606883	0.297793907335	2.5	0	0.2	0.104089698659	0.297793907335	0.297793907335	
1526703360	232905948	232905	0	2	0	48	1168	1118	0	0	0	0	0	0	0	0	0	0	0	0	614	477	795	659	1509991935	617	471	795	656	0.232764	0.14157	0.280528	-0.016912	-nan	0.0864629059172	0.27126878899	-0.0196605106457	-0.305982899489	0.305982899489	2.05128253829	47.9487174617	0.106123416563	0.265308541407	0	0.0406743580822	0.305982899489	2.5	0	0.2	0.106123416563	0.305982899489	0.305982899489	
1526703360	232916332	232915	0	1	0	49	1169	1119	0	0	0	0	0	0	0	0	0	0	0	0	613	482	793	661	1509991935	614	477	795	659	0.22983	0.14751	0.280528	-0.0151	-nan	0.0891105014319	0.271270509063	-0.0192192334123	-0.314950702735	0.314950702735	1.37869729484	48.6213027052	0.108329734844	0.27082433711	0	0.0441263656251	0.314950702735	2.5	0	0.2	0.108329734844	0.314950702735	0.314950702735	
1526703360	232924636	232924	0	1	0	49	1170	1120	0	0	0	0	0	0	0	0	0	0	0	0	614	488	792	663	1509991935	613	482	793	661	0.228852	0.15246	0.278952	-0.013892	-nan	0.0919118668093	0.271346403001	-0.0188000425553	-0.32442326382	0.32442326382	0.66825521349	49.3317447865	0.110711909365	0.276779773411	0	0.0476434904086	0.32442326382	2.5	0	0.2	0.110711909365	0.32442326382	0.32442326382	
1526703360	232935028	232934	1	0	0	50	1170	1121	0	0	0	0	0	0	0	0	0	0	0	0	614	493	786	662	1509991935	614	488	792	663	0.22983	0.1584	0.278164	-0.012684	-nan	0.0948698207215	0.271478385804	-0.0183923595628	-0.334160869105	0.334160869105	-0.0620651828791	50.0620651829	0.113262180284	0.283155450711	0	0.0510054183943	0.334160869105	2.5	0	0.2	0.113262180284	0.334160869105	0.334160869105	
1526703360	232945432	232944	1	1	0	51	1170	1122	0	0	0	0	0	0	0	0	0	0	0	0	618	506	783	654	1509991935	614	493	786	662	0.22983	0.16335	0.273436	-0.013288	-nan	0.0979855271826	0.271641964997	-0.0179918569998	-0.344247538418	0.344247538418	-0.818565381314	50.8185653813	0.115977384182	0.289943460456	0	0.0543040779616	0.344247538418	2.5	0	0.2	0.115977384182	0.344247538418	0.344247538418	
1526703360	232955836	232954	1	2	0	52	1171	1123	0	0	0	0	0	0	0	0	0	0	0	0	621	511	782	649	1509991935	618	506	783	654	0.233742	0.17622	0.271072	-0.01812	-nan	0.101273111105	0.271805604954	-0.0176110244007	-0.355345365233	0.355345365233	-1.6509023925	51.6509023925	0.118884135506	0.297210338765	0	0.0581350264688	0.355345365233	2.5	0	0.2	0.118884135506	0.355345365233	0.355345365233	
1526703360	232966248	232966	1	3	0	53	1171	1124	0	0	0	0	0	0	0	0	0	0	0	0	624	509	779	650	1509991935	621	511	782	649	0.236676	0.18117	0.270284	-0.02114	-nan	0.1047579225	0.271946623179	-0.0172782222073	-0.368130545791	0.368130545791	-2.60979093433	52.6097909343	0.122036144707	0.305090361768	0	0.0630401840236	0.368130545791	2.5	0	0.2	0.122036144707	0.368130545791	0.368130545791	
1526703360	232974556	232974	1	4	0	54	1172	1124	0	0	0	0	0	0	0	0	0	0	0	0	628	513	779	649	1509991935	624	509	779	650	0.23961	0.17919	0.26792	-0.020536	-nan	0.108429610898	0.272053553343	-0.0170115889185	-0.381704101734	0.381704101734	-3.62780763002	53.62780763	0.125441199817	0.313602999542	0	0.068101102192	0.381704101734	2.5	0	0.2	0.125441199817	0.381704101734	0.381704101734	
1526703360	232984956	232984	1	5	0	55	1172	1126	0	0	0	0	0	0	0	0	0	0	0	0	629	508	777	650	1509991935	628	513	779	649	0.243522	0.18315	0.26792	-0.02114	-nan	0.11224460664	0.272118283282	-0.0168101124956	-0.39490718421	0.39490718421	-4.61803881575	54.6180388158	0.129054719135	0.322636797838	0	0.072270386372	0.39490718421	2.5	0	0.2	0.129054719135	0.39490718421	0.39490718421	
1526703360	232995348	232994	1	6	0	56	1172	1126	0	0	0	0	0	0	0	0	0	0	0	0	656	508	777	648	1509991935	629	508	777	650	0.2445	0.1782	0.266344	-0.020536	-nan	0.116155345034	0.272137343045	-0.0166673382368	-0.407415990894	0.407415990894	-5.55619931706	55.5561993171	0.132822683271	0.332056708178	0	0.0753592827165	0.407415990894	2.5	0	0.2	0.132822683271	0.407415990894	0.407415990894	
1526703360	233005764	233005	1	6	0	56	1172	1128	0	0	0	0	0	0	0	0	0	0	0	0	629	501	774	646	1509991935	656	508	777	648	0.270906	0.1782	0.266344	-0.021744	-nan	0.120104982744	0.272109715343	-0.0165783853235	-0.418922116099	0.418922116099	-6.41915870742	56.4191587074	0.136683368068	0.341708420169	0	0.07721369593	0.418922116099	2.5	0	0.2	0.136683368068	0.418922116099	0.418922116099	
1526703360	233016140	233015	1	7	0	57	1172	1129	0	0	0	0	0	0	0	0	0	0	0	0	622	495	772	643	1509991935	629	501	774	646	0.2445	0.17127	0.26398	-0.022952	-nan	0.124031087009	0.272033258604	-0.0165435607697	-0.42926221368	0.42926221368	-7.19466602603	57.194666026	0.140574647779	0.351436619448	0	0.0778255942325	0.42926221368	2.5	0	0.2	0.140574647779	0.42926221368	0.42926221368	
1526703360	233024452	233023	1	8	0	58	1172	1130	0	0	0	0	0	0	0	0	0	0	0	0	629	493	774	641	1509991935	622	495	772	643	0.237654	0.16533	0.262404	-0.024764	-nan	0.127862734195	0.271901586456	-0.0165677096583	-0.43819203111	0.43819203111	-7.86440233328	57.8644023333	0.144430443853	0.361076109633	0	0.0771159214778	0.43819203111	2.5	0	0.2	0.144430443853	0.43819203111	0.43819203111	
1526703360	233034860	233034	1	8	0	58	1172	1131	0	0	0	0	0	0	0	0	0	0	0	0	628	483	773	638	1509991935	629	493	774	641	0.2445	0.16335	0.26398	-0.025972	-nan	0.131536577214	0.271714487336	-0.0166558384175	-0.445720474655	0.445720474655	-8.42903559912	58.4290355991	0.148192415632	0.37048103908	0	0.0752394355754	0.445720474655	2.5	0	0.2	0.148192415632	0.445720474655	0.445720474655	
1526703360	233045212	233044	1	9	0	59	1172	1132	1	0	0	0	0	0	0	0	0	0	0	0	626	477	775	638	1509991935	628	483	773	638	0.243522	0.15345	0.263192	-0.027784	-nan	0.135000546394	0.271482073997	-0.0168117964713	-0.451929401832	0.451929401832	-8.8947051374	58.8947051374	0.151812342865	0.379530857163	0	0.0723985446688	0.451929401832	2.5	0	0.2	0.151812342865	0.451929401832	0.451929401832	
1526703360	233055556	233055	1	9	0	59	1172	1134	0	0	0	0	0	0	0	0	0	0	0	0	625	471	778	639	1509991935	626	477	775	638	0.241566	0.14751	0.264768	-0.027784	-nan	0.138194338425	0.271215213982	-0.0170358751088	-0.456432947201	0.456432947201	-9.23247104006	59.2324710401	0.155230213534	0.388075533834	0	0.0683574133668	0.456432947201	2.5	0	0.2	0.155230213534	0.456432947201	0.456432947201	
1526703360	233065908	233065	1	9	0	59	1172	1134	0	0	0	0	0	0	0	0	0	0	0	0	623	471	782	637	1509991935	625	471	778	639	0.240588	0.14157	0.267132	-0.02718	-nan	0.141067422725	0.270930263088	-0.0173202225931	-0.459117748993	0.459117748993	-9.43383117447	59.4338311745	0.158387645318	0.395969113296	0	0.0631486356968	0.459117748993	2.5	0	0.2	0.158387645318	0.459117748993	0.459117748993	
1526703360	233076284	233075	1	10	0	60	1172	1136	0	0	0	0	0	0	0	0	0	0	0	0	630	469	786	634	1509991935	623	471	782	637	0.238632	0.14157	0.270284	-0.028388	-nan	0.143598840654	0.270651523583	-0.0176549522641	-0.460457434286	0.460457434286	-9.53430757146	59.5343075715	0.161253792918	0.403134482295	0	0.0573229519912	0.460457434286	2.5	0	0.2	0.161253792918	0.460457434286	0.460457434286	
1526703360	233084572	233083	1	10	0	60	1172	1137	0	0	0	0	0	0	0	0	0	0	0	0	623	463	790	636	1509991935	630	469	786	634	0.245478	0.13959	0.273436	-0.0302	-nan	0.145793689008	0.270405131838	-0.0180385319513	-0.461149113225	0.461149113225	-9.58618349187	59.5861834919	0.163832220959	0.409580552398	0	0.0515685608267	0.461149113225	2.5	0	0.2	0.163832220959	0.461149113225	0.461149113225	
1526703360	233094916	233094	1	10	0	60	1172	1138	0	0	0	0	0	0	0	0	0	0	0	0	621	459	793	633	1509991935	623	463	790	636	0.238632	0.13365	0.276588	-0.028992	-nan	0.147655109424	0.270215333045	-0.0184692141916	-0.461152862173	0.461152862173	-9.58646466301	59.586464663	0.166124323616	0.41531080904	0	0.0458420531335	0.461152862173	2.5	0	0.2	0.166124323616	0.461152862173	0.461152862173	
1526703360	233105260	233104	1	10	0	60	1172	1140	0	0	0	0	0	0	0	0	0	0	0	0	636	452	797	635	1509991935	621	459	793	633	0.236676	0.12969	0.278952	-0.030804	-nan	0.14917214766	0.270101236472	-0.0189400512666	-0.460038003521	0.460038003521	-9.50285026407	59.5028502641	0.168112198926	0.420280497316	0	0.0397575062052	0.460038003521	2.5	0	0.2	0.168112198926	0.460038003521	0.460038003521	
1526703360	233115628	233114	1	9	0	59	1172	1141	0	0	0	0	0	0	0	0	0	0	0	0	619	446	798	637	1509991935	636	452	797	635	0.251346	0.12276	0.282104	-0.029596	-nan	0.15033190213	0.270077297465	-0.0194446280737	-0.457727951058	0.457727951058	-9.32959632933	59.3295963293	0.169776530204	0.424441325509	0	0.0332866255486	0.457727951058	2.5	0	0.2	0.169776530204	0.457727951058	0.457727951058	
1526703360	233125996	233125	1	9	0	59	1172	1142	0	21	0	0	0	0	0	0	0	0	0	0	618	444	800	635	1509991935	619	446	798	637	0.23472	0.11682	0.282892	-0.028388	-nan	0.151119874756	0.270152138273	-0.0199707662263	-0.454008818033	0.454008818033	-9.05066135246	59.0506613525	0.171090640983	0.427726602456	0	0.0262822155765	0.454008818033	2.5	0	0.2	0.171090640983	0.454008818033	0.454008818033	
1526703360	233136356	233136	1	9	0	59	1172	1144	0	0	0	0	0	0	0	0	0	0	0	0	617	440	799	633	1509991935	618	444	800	635	0.233742	0.11484	0.284468	-0.029596	-nan	0.151532649182	0.27032592551	-0.0205063710058	-0.449065134586	0.449065134586	-8.67988509394	58.6798850939	0.172039020188	0.430097550471	0	0.0189675841152	0.449065134586	2.5	0	0.2	0.172039020188	0.449065134586	0.449065134586	
1526703360	233144668	233144	1	8	0	58	1172	1144	0	0	0	0	0	0	0	0	0	0	0	0	619	438	797	631	1509991935	617	440	799	633	0.232764	0.11088	0.28368	-0.030804	-nan	0.151584775191	0.270591423636	-0.0210508314489	-0.44352074563	0.44352074563	-8.26405592222	58.2640559222	0.17263560664	0.431589016599	0	0.0119317290301	0.44352074563	2.5	0	0.2	0.17263560664	0.44352074563	0.44352074563	
1526703360	233155044	233154	1	8	0	58	1172	1146	0	0	0	0	0	0	0	0	0	0	0	0	619	437	795	630	1509991935	619	438	797	631	0.23472	0.1089	0.282104	-0.032012	-nan	0.151296107277	0.270931700157	-0.0216085658848	-0.437643013348	0.437643013348	-7.82322600114	57.8232260011	0.172904673162	0.432261682905	0	0.00538133044359	0.437643013348	2.5	0	0.2	0.172904673162	0.437643013348	0.437643013348	
1526703360	233165444	233164	1	7	0	57	1172	1148	0	0	0	0	0	0	0	0	0	0	0	0	620	439	795	625	1509991935	619	437	795	630	0.23472	0.10791	0.280528	-0.032616	-nan	0.150693036884	0.271323115945	-0.0221820741576	-0.431596535191	0.431596535191	-7.3697401393	57.3697401393	0.172875111041	0.432187777603	0	-0.000591242412619	0.431596535191	2.5	0	0.2	0.172875111041	0.431596535191	0.431596535191	
1526703360	233175844	233175	1	7	0	57	1172	1149	0	0	0	0	0	0	0	0	0	0	0	0	622	437	793	629	1509991935	620	439	795	625	0.235698	0.10989	0.280528	-0.035636	-nan	0.149815696353	0.271746195832	-0.0227759263424	-0.425809289817	0.425809289817	-6.93569673627	56.9356967363	0.172591622695	0.431479056738	0	-0.00566976692123	0.425809289817	2.5	0	0.2	0.172591622695	0.425809289817	0.425809289817	
1526703360	233186228	233185	1	7	0	57	1172	1150	0	0	0	0	0	0	0	0	0	0	0	0	622	434	790	631	1509991935	622	437	793	629	0.237654	0.10791	0.278952	-0.03322	-nan	0.148707670924	0.272186910379	-0.023391439347	-0.420397527199	0.420397527199	-6.52981453989	56.5298145399	0.172099110271	0.430247775678	0	-0.00985024847962	0.420397527199	2.5	0	0.2	0.172099110271	0.420397527199	0.420397527199	
1526703360	233194564	233194	1	6	0	56	1172	1152	0	0	0	0	0	0	0	0	0	0	0	0	623	434	789	629	1509991935	622	434	790	631	0.237654	0.10494	0.276588	-0.032012	-nan	0.147396667766	0.272627915781	-0.0240145058793	-0.414769201588	0.414769201588	-6.10769011907	56.1076901191	0.171411173645	0.428527934113	0	-0.013758732525	0.414769201588	2.5	0	0.2	0.171411173645	0.414769201588	0.414769201588	
1526703360	233204948	233204	1	6	0	56	1172	1152	0	0	0	0	0	0	0	0	0	0	0	0	622	428	787	629	1509991935	623	434	789	629	0.238632	0.10494	0.2758	-0.03322	-nan	0.14590244596	0.273050751197	-0.0246314594473	-0.408789398753	0.408789398753	-5.6592049065	55.6592049065	0.170533905407	0.426334763517	0	-0.0175453647637	0.408789398753	2.5	0	0.2	0.170533905407	0.408789398753	0.408789398753	
1526703360	233215324	233214	1	5	0	55	1172	1154	0	0	0	0	0	0	0	0	0	0	0	0	622	425	786	627	1509991935	622	428	787	629	0.237654	0.099	0.274224	-0.03322	-nan	0.14424176314	0.273442689559	-0.0252404430781	-0.402671531775	0.402671531775	-5.20036488314	55.2003648831	0.169482206218	0.423705515546	0	-0.0210339837706	0.402671531775	2.5	0	0.2	0.169482206218	0.402671531775	0.402671531775	
1526703360	233225716	233225	1	5	0	55	1172	1156	0	0	0	0	0	0	0	0	0	0	0	0	621	420	786	631	1509991935	622	425	786	627	0.237654	0.09603	0.273436	-0.034428	-nan	0.142418312543	0.273794488664	-0.025842411326	-0.396222162677	0.396222162677	-4.71666220077	54.7166622008	0.168260723869	0.420651809671	0	-0.0244296469946	0.396222162677	2.5	0	0.2	0.168260723869	0.396222162677	0.396222162677	
1526703360	233236108	233235	1	4	0	54	1172	1157	0	0	0	0	0	0	0	0	0	0	0	0	619	412	783	641	1509991935	621	420	786	631	0.236676	0.09108	0.273436	-0.032012	-nan	0.140432560866	0.274101672548	-0.0264332311441	-0.389265842846	0.389265842846	-4.19493821348	54.1949382135	0.16686579201	0.417164480024	0	-0.0278986371778	0.389265842846	2.5	0	0.2	0.16686579201	0.389265842846	0.389265842846	
1526703360	233244420	233243	1	4	0	54	1172	1158	0	0	0	0	0	0	0	0	0	0	0	0	618	408	782	646	1509991935	619	412	783	641	0.23472	0.08316	0.271072	-0.025972	-nan	0.138278027936	0.274360694924	-0.0269892714471	-0.381198395927	0.381198395927	-3.58987969453	53.5898796945	0.165267299383	0.413168248458	0	-0.0319698525308	0.381198395927	2.5	0	0.2	0.165267299383	0.381198395927	0.381198395927	
1526703360	233254804	233253	1	3	0	53	1172	1160	0	0	0	0	0	0	0	0	0	0	0	0	603	402	781	651	1509991935	618	408	782	646	0.233742	0.0792	0.270284	-0.022952	-nan	0.135942207622	0.274563934447	-0.0274738029299	-0.371514249762	0.371514249762	-2.86356873213	52.8635687321	0.163416010552	0.408540026381	0	-0.0370257766189	0.371514249762	2.5	0	0.2	0.163416010552	0.371514249762	0.371514249762	
1526703360	233265220	233265	1	2	0	52	1172	1160	0	0	0	0	0	0	0	0	0	0	0	0	612	400	781	655	1509991935	603	402	781	651	0.219072	0.07326	0.269496	-0.019932	-nan	0.13342184173	0.274706824309	-0.0278603011181	-0.360528003042	0.360528003042	-2.03960022817	52.0396002282	0.161282142848	0.403205357121	0	-0.0426773540785	0.360528003042	2.5	0	0.2	0.161282142848	0.360528003042	0.360528003042	
1526703360	233275612	233275	1	1	0	51	1172	1162	0	0	0	0	0	0	0	0	0	0	0	0	611	395	778	666	1509991935	612	400	781	655	0.227874	0.07128	0.269496	-0.017516	-nan	0.130723853448	0.27479078824	-0.0281339072582	-0.348656758934	0.348656758934	-1.14925692002	51.14925692	0.158857760707	0.397144401767	0	-0.048487642833	0.348656758934	2.5	0	0.2	0.158857760707	0.348656758934	0.348656758934	
1526703360	233285996	233285	1	0	0	50	1172	1163	0	0	0	0	0	0	0	0	0	0	0	0	608	394	776	676	1509991935	611	395	778	666	0.226896	0.06633	0.267132	-0.010872	-nan	0.127861958826	0.274815922977	-0.0282762726096	-0.335954993163	0.335954993163	-0.196624487223	50.1966244872	0.156138231435	0.390345578588	0	-0.0543905854255	0.335954993163	2.5	0	0.2	0.156138231435	0.335954993163	0.335954993163	
1526703360	233294320	233293	0	1	0	49	1172	1164	0	0	0	0	0	0	0	0	0	0	0	0	608	395	776	689	1509991935	608	394	776	676	0.223962	0.06534	0.265556	-0.004832	-nan	0.124853645871	0.274776244827	-0.0282573503287	-0.322232785777	0.322232785777	0.832541066707	49.1674589333	0.153110996199	0.382777490498	0	-0.0605447047211	0.322232785777	2.5	0	0.2	0.153110996199	0.322232785777	0.322232785777	
1526703360	233304716	233304	0	2	0	48	1172	1166	0	0	0	0	0	0	0	0	0	0	0	0	605	396	774	704	1509991935	608	395	776	689	0.223962	0.06633	0.265556	0.00302	-nan	0.121729856625	0.27466869548	-0.0280421315109	-0.307649809082	0.307649809082	1.92626431881	48.0737356812	0.149771988136	0.374429970341	0	-0.0667801612585	0.307649809082	2.5	0	0.2	0.149771988136	0.307649809082	0.307649809082	
1526703360	233315100	233314	0	3	0	47	1172	1167	0	0	0	0	0	0	0	0	0	0	0	0	602	398	776	715	1509991935	605	396	774	704	0.221028	0.06732	0.26398	0.01208	-nan	0.118535110792	0.274496081344	-0.0275928126045	-0.292438513694	0.292438513694	3.06711147292	46.9328885271	0.146127923397	0.365319808491	0	-0.0728812947969	0.292438513694	2.5	0	0.2	0.146127923397	0.292438513694	0.292438513694	
